Drug1_ID,Drug2_ID,Y,Neg samples
DB00494,DB01227,1,DB01144$t
DB00494,DB08918,1,DB01169$t
DB00494,DB00281,1,DB06262$t
DB00494,DB00455,1,DB00434$t
DB00494,DB00186,1,DB00227$h
DB00494,DB08815,1,DB01120$h
DB00494,DB00934,1,DB00586$t
DB00494,DB00737,1,DB05239$t
DB00494,DB01065,1,DB01327$h
DB00494,DB09224,1,DB00179$h
DB00494,DB00371,1,DB00972$h
DB00494,DB00933,1,DB00280$h
DB00494,DB00333,1,DB01216$t
DB00494,DB01403,5,DB01012$t
DB00494,DB01028,1,DB01046$h
DB00494,DB05246,1,DB00564$t
DB00494,DB00968,0,DB00694$t
DB00494,DB00849,1,DB01357$h
DB00494,DB00264,2,DB00546$t
DB00494,DB00683,1,DB09026$t
DB00494,DB00805,1,DB00394$t
DB00494,DB00370,5,DB12010$t
DB00494,DB01171,1,DB01558$h
DB00494,DB00295,1,DB00928$h
DB00494,DB00486,5,DB00640$t
DB00494,DB01149,1,DB13953$t
DB08899,DB00751,3,DB01396$t
DB08899,DB00700,3,DB00822$t
DB08899,DB00153,3,DB06605$h
DB08899,DB01253,3,DB00598$h
DB08899,DB00696,3,DB06730$t
DB08899,DB00530,3,DB00813$h
DB08899,DB00199,3,DB00788$t
DB08899,DB01175,3,DB00262$h
DB08899,DB00736,3,DB01246$h
DB08899,DB01215,3,DB00947$h
DB08899,DB00783,3,DB00441$h
DB08899,DB13952,3,DB00772$t
DB08899,DB13953,3,DB04920$h
DB08899,DB13954,3,DB01429$t
DB08899,DB13955,3,DB09214$h
DB08899,DB13956,3,DB00758$h
DB08899,DB01196,3,DB09063$t
DB08899,DB00655,3,DB00861$t
DB08899,DB04574,3,DB11148$h
DB08899,DB00402,3,DB01169$h
DB08899,DB00898,3,DB11691$h
DB08899,DB00977,3,DB00130$h
DB08899,DB00593,3,DB00395$t
DB08899,DB01466,3,DB00356$h
DB08899,DB09166,3,DB00216$h
DB08899,DB00294,3,DB00574$h
DB08899,DB00773,3,DB00411$t
DB08899,DB01628,3,DB00400$t
DB08899,DB01590,3,DB00371$t
DB08899,DB00990,3,DB00623$h
DB08899,DB00949,3,DB00704$t
DB08899,DB01023,3,DB00988$t
DB08899,DB01039,3,DB04920$h
DB08899,DB00813,3,DB01200$t
DB08899,DB06702,3,DB00917$h
DB08899,DB01216,3,DB00972$t
DB08899,DB08868,3,DB08906$h
DB08899,DB04908,3,DB00307$h
DB08899,DB00180,3,DB00523$t
DB08899,DB01544,3,DB00968$h
DB08899,DB00591,3,DB00804$h
DB08899,DB00324,3,DB00934$h
DB08899,DB00472,3,DB00822$t
DB08899,DB00690,3,DB01262$t
DB08899,DB00499,3,DB00233$t
DB08899,DB08906,3,DB00255$t
DB08899,DB00588,3,DB00928$h
DB08899,DB01095,3,DB00805$h
DB08899,DB00176,0,DB01407$t
DB08899,DB01320,3,DB09048$h
DB08899,DB12010,3,DB01418$t
DB08899,DB00947,3,DB09280$h
DB08899,DB00674,3,DB00604$h
DB08899,DB00317,3,DB06403$h
DB08899,DB01241,3,DB00559$h
DB08899,DB01067,3,DB01011$t
DB08899,DB01016,3,DB00804$h
DB08899,DB00889,3,DB01024$t
DB08899,DB01018,3,DB00586$h
DB08899,DB01218,3,DB00762$h
DB08899,DB00502,3,DB04845$h
DB08899,DB01159,3,DB00745$h
DB08899,DB01355,3,DB04817$t
DB08899,DB05381,3,DB00998$h
DB08899,DB00956,3,DB00494$t
DB08899,DB00741,3,DB04946$h
DB08899,DB00327,3,DB00501$t
DB08899,DB06789,3,DB05239$t
DB08899,DB09053,2,DB08865$t
DB08899,DB11737,3,DB00254$t
DB08899,DB01181,3,DB06736$t
DB08899,DB04946,3,DB00278$t
DB08899,DB00619,3,DB01223$t
DB08899,DB09262,3,DB09063$h
DB08899,DB00458,3,DB00672$t
DB08899,DB00724,3,DB00227$h
DB08899,DB05039,3,DB00898$h
DB08899,DB00808,3,DB00402$h
DB08899,DB00332,3,DB09224$t
DB08899,DB01029,0,DB00207$t
DB08899,DB00762,3,DB13783$h
DB08899,DB11633,3,DB01400$h
DB08899,DB00883,3,DB00764$h
DB08899,DB01020,3,DB01137$t
DB08899,DB00270,3,DB00445$h
DB08899,DB01167,3,DB06691$h
DB08899,DB08820,3,DB00996$t
DB08899,DB00602,3,DB00758$t
DB08899,DB04845,3,DB06262$t
DB08899,DB01221,3,DB00647$t
DB08899,DB01587,3,DB09167$h
DB08899,DB06738,3,DB09049$h
DB08899,DB01026,3,DB00153$h
DB08899,DB00448,3,DB01259$h
DB08899,DB01259,3,DB00945$t
DB08899,DB09078,3,DB01117$t
DB08899,DB00528,3,DB08899$t
DB08899,DB01006,3,DB06616$t
DB08899,DB01002,3,DB00631$t
DB08899,DB06282,3,DB06410$h
DB08899,DB01227,3,DB00915$t
DB08899,DB08918,3,DB09224$t
DB08899,DB00367,3,DB00628$h
DB08899,DB00451,3,DB00805$t
DB08899,DB00281,3,DB01394$h
DB08899,DB08882,3,DB00608$h
DB08899,DB00589,3,DB00484$t
DB08899,DB08827,3,DB00928$h
DB08899,DB00836,3,DB01107$t
DB08899,DB00455,3,DB00146$h
DB08899,DB04871,3,DB01238$h
DB08899,DB09195,2,DB01195$h
DB08899,DB00678,3,DB00166$t
DB08899,DB00227,3,DB09195$h
DB08899,DB09280,3,DB11181$h
DB08899,DB08815,3,DB00436$t
DB08899,DB13074,3,DB00604$t
DB08899,DB08932,3,DB00211$h
DB08899,DB04835,3,DB01244$h
DB08899,DB00643,3,DB00959$h
DB08899,DB00603,3,DB01296$t
DB08899,DB00358,3,DB01380$t
DB08899,DB00814,3,DB00467$t
DB08899,DB00333,3,DB00745$h
DB08899,DB01028,3,DB00690$h
DB08899,DB00959,3,DB00176$t
DB08899,DB06710,3,DB00915$h
DB08899,DB00264,2,DB00631$t
DB08899,DB00916,3,DB01200$h
DB08899,DB00379,3,DB00875$t
DB08899,DB06148,3,DB00441$h
DB08899,DB01110,3,DB01254$t
DB08899,DB00683,3,DB14006$t
DB08899,DB06595,3,DB01068$t
DB08899,DB00834,3,DB01166$t
DB08899,DB08893,3,DB12364$t
DB08899,DB00370,3,DB09229$h
DB08899,DB00648,3,DB01194$t
DB08899,DB00745,3,DB00757$t
DB08899,DB00764,3,DB11827$h
DB08899,DB00471,3,DB00695$h
DB08899,DB00295,3,DB00584$t
DB08899,DB00688,3,DB00363$t
DB08899,DB14011,3,DB00254$h
DB08899,DB09049,3,DB01156$h
DB08899,DB01183,3,DB09116$t
DB08899,DB00731,3,DB00170$h
DB08899,DB01149,3,DB01195$t
DB08899,DB11828,3,DB01400$h
DB08899,DB09048,3,DB09061$h
DB08899,DB00622,3,DB09049$h
DB01364,DB00668,1,DB08897$h
DB01364,DB01253,23,DB00988$t
DB01364,DB00696,23,DB06626$t
DB01364,DB01159,26,DB06626$t
DB01364,DB00753,26,DB00678$h
DB01364,DB01064,1,DB12483$h
DB01364,DB00598,1,DB01097$h
DB01364,DB08918,22,DB00590$h
DB01364,DB01577,1,DB00227$t
DB01364,DB01028,26,DB00810$t
DB01364,DB00353,23,DB08804$h
DB01364,DB00211,1,DB00414$h
DB01364,DB00486,22,DB11901$t
DB00751,DB01240,11,DB01167$h
DB00751,DB01253,23,DB00947$h
DB00751,DB00696,23,DB01394$h
DB00751,DB00530,3,DB08865$t
DB00751,DB00199,0,DB01119$h
DB00751,DB06702,12,DB01064$h
DB00751,DB00472,0,DB00695$h
DB00751,DB00176,0,DB00528$h
DB00751,DB01320,8,DB01364$h
DB00751,DB00317,3,DB00695$h
DB00751,DB01296,37,DB01026$h
DB00751,DB00502,0,DB13139$h
DB00751,DB09053,1,DB00783$t
DB00751,DB00619,0,DB00542$t
DB00751,DB00458,0,DB00916$h
DB00751,DB11633,2,DB00637$t
DB00751,DB00951,0,DB09462$h
DB00751,DB00270,0,DB00324$t
DB00751,DB01167,3,DB09555$h
DB00751,DB08820,2,DB00950$t
DB00751,DB01026,3,DB00394$t
DB00751,DB00598,43,DB09119$h
DB00751,DB08918,22,DB04846$t
DB00751,DB04871,0,DB00390$h
DB00751,DB09195,2,DB01120$h
DB00751,DB00227,0,DB00523$h
DB00751,DB09280,3,DB00889$h
DB00751,DB00333,0,DB08907$h
DB00751,DB01577,21,DB01262$h
DB00751,DB01403,0,DB00402$t
DB00751,DB00353,23,DB00586$h
DB00751,DB00422,47,DB13955$h
DB00751,DB00264,2,DB00584$t
DB00751,DB06595,0,DB00346$t
DB00751,DB00834,2,DB00130$h
DB00751,DB08893,0,DB01076$h
DB00751,DB00648,3,DB05246$h
DB00751,DB01149,0,DB00262$h
DB00751,DB09048,2,DB01576$h
DB00751,DB00622,0,DB00471$t
DB00668,DB01253,1,DB01101$t
DB00668,DB00696,1,DB12161$t
DB00668,DB00903,16,DB00711$h
DB00668,DB01095,2,DB00987$t
DB00668,DB00695,16,DB01195$t
DB00668,DB01120,4,DB11828$t
DB00668,DB00222,4,DB01023$h
DB00668,DB01067,4,DB00748$h
DB00668,DB01016,4,DB08865$h
DB00668,DB01159,26,DB00928$t
DB00668,DB09053,2,DB05351$h
DB00668,DB00458,9,DB00458$h
DB00668,DB00808,16,DB00546$t
DB00668,DB11633,2,DB00559$t
DB00668,DB00753,26,DB01206$t
DB00668,DB01064,1,DB00317$h
DB00668,DB00598,20,DB01193$h
DB00668,DB08918,22,DB00211$h
DB00668,DB08882,4,DB12010$t
DB00668,DB00589,1,DB00945$t
DB00668,DB09195,15,DB13953$h
DB00668,DB00227,2,DB01023$t
DB00668,DB08815,7,DB00245$h
DB00668,DB01577,1,DB13953$t
DB00668,DB01028,26,DB01241$t
DB00668,DB00353,1,DB00883$h
DB00668,DB00264,20,DB11901$t
DB00668,DB06148,4,DB00934$t
DB00668,DB00211,1,DB08868$t
DB00668,DB00491,4,DB01119$t
DB00668,DB00805,32,DB01206$h
DB00668,DB00370,9,DB00528$h
DB00668,DB01252,4,DB09232$h
DB00668,DB01171,32,DB09195$h
DB00668,DB00486,22,DB01122$t
DB00668,DB00731,4,DB00668$t
DB00668,DB04861,20,DB00907$t
DB00445,DB00903,2,DB01013$h
DB00445,DB00749,19,DB00294$h
DB00445,DB01628,19,DB00934$h
DB00445,DB08868,39,DB01395$h
DB00445,DB00712,19,DB00631$t
DB00445,DB00695,2,DB00613$t
DB00445,DB01050,19,DB00719$t
DB00445,DB00328,19,DB01396$h
DB00445,DB01009,19,DB00248$h
DB00445,DB01097,1,DB01126$h
DB00445,DB06725,19,DB00674$t
DB00445,DB09212,19,DB00834$h
DB00445,DB01283,19,DB01046$h
DB00445,DB00179,19,DB00724$t
DB00445,DB00784,19,DB00280$t
DB00445,DB00814,19,DB01086$h
DB00445,DB04817,42,DB00847$h
DB00445,DB00688,19,DB00006$h
DB00445,DB01024,19,DB00690$t
DB00445,DB00461,19,DB06695$t
DB00445,DB00788,19,DB00603$t
DB00700,DB01240,1,DB01018$h
DB00700,DB00876,30,DB00845$h
DB00700,DB00199,2,DB00731$t
DB00700,DB00903,1,DB00389$t
DB00700,DB01466,1,DB01380$t
DB00700,DB00749,9,DB00813$t
DB00700,DB01628,9,DB00640$h
DB00700,DB01023,1,DB01149$h
DB00700,DB00813,1,DB00918$t
DB00700,DB00712,9,DB00266$h
DB00700,DB00176,2,DB00371$h
DB00700,DB01320,8,DB09063$t
DB00700,DB00695,1,DB01167$t
DB00700,DB01018,1,DB00150$h
DB00700,DB01159,1,DB00918$h
DB00700,DB01355,7,DB12267$t
DB00700,DB01275,1,DB00207$h
DB00700,DB00956,1,DB01137$h
DB00700,DB00327,1,DB00917$h
DB00700,DB01050,9,DB00445$h
DB00700,DB00619,2,DB11691$h
DB00700,DB00458,1,DB09166$t
DB00700,DB00808,1,DB13955$h
DB00700,DB00328,9,DB00921$h
DB00700,DB01029,30,DB00392$h
DB00700,DB11633,2,DB00242$t
DB00700,DB00753,1,DB08932$h
DB00700,DB00883,1,DB09230$h
DB00700,DB01020,1,DB00422$t
DB00700,DB00270,2,DB00257$h
DB00700,DB01167,2,DB00264$h
DB00700,DB08820,2,DB04840$h
DB00700,DB06738,1,DB00959$t
DB00700,DB01026,2,DB00158$t
DB00700,DB01009,9,DB09224$t
DB00700,DB00598,1,DB09053$h
DB00700,DB01097,9,DB00629$h
DB00700,DB00528,1,DB01407$t
DB00700,DB01002,1,DB00849$h
DB00700,DB01235,17,DB00320$h
DB00700,DB01227,1,DB00889$t
DB00700,DB06725,9,DB00677$h
DB00700,DB09195,2,DB00918$t
DB00700,DB00678,30,DB00677$t
DB00700,DB00227,2,DB01195$t
DB00700,DB09212,9,DB00903$t
DB00700,DB09280,8,DB00631$h
DB00700,DB01283,9,DB09063$t
DB00700,DB00179,9,DB00307$t
DB00700,DB00784,9,DB01248$t
DB00700,DB00814,9,DB00643$t
DB00700,DB04817,9,DB01029$t
DB00700,DB00333,1,DB00655$t
DB00700,DB00703,1,DB00608$h
DB00700,DB00968,1,DB09214$t
DB00700,DB00849,7,DB01235$t
DB00700,DB00264,1,DB11633$t
DB00700,DB00834,2,DB01408$t
DB00700,DB00648,3,DB00307$t
DB00700,DB00295,1,DB01380$t
DB00700,DB00688,9,DB01046$h
DB00700,DB01024,9,DB00307$t
DB00700,DB00486,1,DB00933$h
DB00700,DB00461,9,DB00602$h
DB00700,DB00788,9,DB06777$t
DB00700,DB04861,1,DB08827$t
DB00700,DB01149,2,DB00233$h
DB00700,DB09048,2,DB01029$h
DB00700,DB00622,1,DB09078$t
DB01240,DB00876,7,DB06148$h
DB01240,DB00903,1,DB01107$t
DB01240,DB00749,4,DB01254$t
DB01240,DB01628,4,DB09063$t
DB01240,DB01023,7,DB00441$t
DB01240,DB00322,0,DB01426$h
DB01240,DB00544,0,DB00518$t
DB01240,DB00712,4,DB00472$h
DB01240,DB01095,0,DB00952$t
DB01240,DB00176,0,DB00612$t
DB01240,DB01320,8,DB01002$h
DB01240,DB00695,1,DB00158$h
DB01240,DB01241,0,DB00528$h
DB01240,DB01296,37,DB00439$h
DB01240,DB00629,7,DB00784$h
DB01240,DB01170,7,DB01120$h
DB01240,DB01018,7,DB00502$h
DB01240,DB01159,1,DB05039$h
DB01240,DB01355,7,DB00978$t
DB01240,DB01275,7,DB00883$h
DB01240,DB09053,1,DB01193$t
DB01240,DB01050,4,DB01327$h
DB01240,DB00458,1,DB01218$t
DB01240,DB00808,7,DB00748$t
DB01240,DB00328,4,DB12483$h
DB01240,DB01029,0,DB00804$t
DB01240,DB00753,1,DB01071$t
DB01240,DB00883,1,DB00248$h
DB01240,DB01020,1,DB00297$t
DB01240,DB00270,7,DB00865$t
DB01240,DB01026,0,DB00724$t
DB01240,DB01009,4,DB00834$t
DB01240,DB00598,7,DB00257$h
DB01240,DB01097,0,DB08912$t
DB01240,DB00528,7,DB00518$t
DB01240,DB01002,1,DB00122$t
DB01240,DB01235,17,DB00227$h
DB01240,DB09198,0,DB06716$h
DB01240,DB06725,4,DB09262$t
DB01240,DB00678,0,DB00443$t
DB01240,DB00227,0,DB01200$t
DB01240,DB09212,4,DB00158$t
DB01240,DB09280,3,DB08815$t
DB01240,DB01283,4,DB00542$h
DB01240,DB08932,7,DB06148$h
DB01240,DB00179,4,DB08820$h
DB01240,DB00784,4,DB00233$h
DB01240,DB00814,4,DB09026$t
DB01240,DB04817,4,DB00564$h
DB01240,DB00703,1,DB01612$t
DB01240,DB00968,7,DB00262$t
DB01240,DB00422,9,DB01151$t
DB01240,DB00849,7,DB00514$t
DB01240,DB00264,7,DB00629$h
DB01240,DB06595,0,DB05676$t
DB01240,DB00834,2,DB00264$t
DB01240,DB00805,7,DB00390$h
DB01240,DB01171,7,DB00690$t
DB01240,DB09282,7,DB00933$h
DB01240,DB00295,1,DB00563$h
DB01240,DB00688,4,DB00637$h
DB01240,DB01024,4,DB00392$h
DB01240,DB00486,1,DB00952$t
DB01240,DB00461,4,DB01218$h
DB01240,DB00788,4,DB01242$t
DB01240,DB04861,7,DB00122$h
DB01240,DB00622,0,DB09119$t
DB00876,DB00903,1,DB00280$h
DB00876,DB00749,1,DB00996$t
DB00876,DB01628,1,DB02300$t
DB00876,DB01023,7,DB00677$h
DB00876,DB00712,1,DB09223$h
DB00876,DB00695,1,DB13783$t
DB00876,DB00629,7,DB01245$t
DB00876,DB01170,7,DB01431$h
DB00876,DB01018,7,DB09285$t
DB00876,DB01159,1,DB00332$t
DB00876,DB01355,7,DB09123$h
DB00876,DB01275,7,DB09119$t
DB00876,DB01050,1,DB00829$h
DB00876,DB00458,1,DB01170$h
DB00876,DB00808,7,DB00835$h
DB00876,DB00328,1,DB00470$h
DB00876,DB01029,7,DB00847$t
DB00876,DB00753,1,DB00720$h
DB00876,DB00883,1,DB05351$h
DB00876,DB01020,1,DB01252$t
DB00876,DB00270,7,DB06689$h
DB00876,DB01009,1,DB01407$h
DB00876,DB00598,7,DB00363$t
DB00876,DB01097,1,DB02300$t
DB00876,DB00528,7,DB00875$t
DB00876,DB01002,1,DB01193$t
DB00876,DB01235,17,DB00673$h
DB00876,DB06725,1,DB00764$t
DB00876,DB00678,7,DB00332$t
DB00876,DB09212,1,DB01233$h
DB00876,DB01283,1,DB03756$t
DB00876,DB08932,7,DB01184$h
DB00876,DB00179,1,DB00674$h
DB00876,DB00784,1,DB01065$t
DB00876,DB00814,1,DB04855$h
DB00876,DB04817,1,DB11148$t
DB00876,DB00703,1,DB04846$h
DB00876,DB00968,7,DB09031$t
DB00876,DB00422,9,DB00180$t
DB00876,DB00849,7,DB04835$h
DB00876,DB00264,7,DB00628$h
DB00876,DB00805,7,DB00951$h
DB00876,DB01171,7,DB00978$h
DB00876,DB09282,7,DB00295$h
DB00876,DB00295,1,DB09462$t
DB00876,DB00688,1,DB00851$t
DB00876,DB01024,1,DB01227$t
DB00876,DB00486,1,DB00166$h
DB00876,DB00461,1,DB01435$t
DB00876,DB00788,1,DB09282$t
DB00876,DB04861,7,DB09198$t
DB00876,DB00622,7,DB09166$t
DB00153,DB00199,0,DB01193$h
DB00153,DB00176,0,DB11827$t
DB00153,DB01320,8,DB09039$h
DB00153,DB00619,0,DB00486$h
DB00153,DB00808,50,DB06789$t
DB00153,DB11633,2,DB08827$t
DB00153,DB00270,0,DB06413$h
DB00153,DB01167,0,DB04953$t
DB00153,DB08820,2,DB01097$h
DB00153,DB01026,0,DB09128$t
DB00153,DB09195,2,DB01320$t
DB00153,DB00227,0,DB01418$t
DB00153,DB09280,8,DB11560$t
DB00153,DB00834,2,DB00627$h
DB00153,DB00648,3,DB01559$t
DB00153,DB01149,0,DB08804$t
DB00153,DB09048,2,DB00668$t
DB01253,DB00696,1,DB01171$h
DB01253,DB00199,1,DB00318$t
DB01253,DB01175,1,DB05239$h
DB01253,DB00898,1,DB00762$h
DB01253,DB00773,1,DB01033$h
DB01253,DB01628,1,DB01169$h
DB01253,DB01590,2,DB00673$t
DB01253,DB00973,1,DB00950$t
DB01253,DB01023,1,DB00990$h
DB01253,DB00813,1,DB01005$t
DB01253,DB00472,1,DB04845$t
DB01253,DB00875,1,DB01118$h
DB01253,DB00623,1,DB00357$t
DB01253,DB00588,1,DB09462$t
DB01253,DB01095,2,DB00977$t
DB01253,DB00176,1,DB08893$h
DB01253,DB00983,23,DB06203$t
DB01253,DB01320,8,DB00934$h
DB01253,DB00998,33,DB00648$h
DB01253,DB01241,1,DB13956$h
DB01253,DB01016,1,DB04846$t
DB01253,DB00889,14,DB00370$t
DB01253,DB00629,23,DB00757$h
DB01253,DB01018,23,DB01012$t
DB01253,DB00502,1,DB11901$h
DB01253,DB05381,1,DB09119$h
DB01253,DB01275,1,DB00714$t
DB01253,DB00741,1,DB09555$t
DB01253,DB09053,2,DB06262$h
DB01253,DB01181,1,DB01151$h
DB01253,DB04946,1,DB00280$h
DB01253,DB00619,1,DB01559$t
DB01253,DB00458,1,DB00411$t
DB01253,DB01029,1,DB08906$t
DB01253,DB00762,1,DB01204$h
DB01253,DB11633,2,DB00934$t
DB01253,DB00677,2,DB06594$t
DB01253,DB00951,1,DB00395$t
DB01253,DB01064,23,DB00257$h
DB01253,DB00270,1,DB01274$h
DB01253,DB01167,2,DB01357$h
DB01253,DB08820,2,DB00459$h
DB01253,DB01587,1,DB00531$h
DB01253,DB01026,2,DB09167$t
DB01253,DB00598,33,DB08868$t
DB01253,DB00448,1,DB00356$t
DB01253,DB01259,1,DB00486$t
DB01253,DB00528,1,DB01013$t
DB01253,DB01137,1,DB01151$t
DB01253,DB08918,1,DB06738$t
DB01253,DB13139,1,DB06203$h
DB01253,DB00281,1,DB06730$h
DB01253,DB08882,1,DB00518$h
DB01253,DB00589,1,DB13956$h
DB01253,DB08827,1,DB01156$t
DB01253,DB01206,1,DB01177$h
DB01253,DB00455,1,DB01149$h
DB01253,DB04871,1,DB14011$h
DB01253,DB09195,2,DB01197$t
DB01253,DB00678,1,DB03128$t
DB01253,DB00227,2,DB00762$t
DB01253,DB09280,8,DB06262$t
DB01253,DB08815,1,DB01097$t
DB01253,DB00934,1,DB09031$t
DB01253,DB00358,1,DB00292$t
DB01253,DB09224,1,DB00514$t
DB01253,DB01071,1,DB01280$h
DB01253,DB00933,1,DB01136$t
DB01253,DB00333,1,DB06016$t
DB01253,DB00703,1,DB00572$t
DB01253,DB00763,1,DB01612$t
DB01253,DB01403,1,DB00978$h
DB01253,DB00968,23,DB01429$h
DB01253,DB00353,1,DB08932$t
DB01253,DB00959,1,DB01410$h
DB01253,DB01233,1,DB00446$t
DB01253,DB00264,33,DB00035$h
DB01253,DB00916,1,DB06725$h
DB01253,DB01011,1,DB01118$t
DB01253,DB01110,1,DB01043$t
DB01253,DB00683,1,DB00530$t
DB01253,DB00211,32,DB13783$t
DB01253,DB00834,2,DB00719$h
DB01253,DB08893,23,DB00470$h
DB01253,DB00370,1,DB00804$t
DB01253,DB00648,3,DB00179$t
DB01253,DB01204,1,DB01252$t
DB01253,DB01171,1,DB04574$t
DB01253,DB00745,1,DB00814$h
DB01253,DB09049,2,DB00402$h
DB01253,DB00952,33,DB06410$h
DB01253,DB04861,23,DB00537$h
DB01253,DB01149,0,DB01400$h
DB01253,DB09048,2,DB13955$t
DB01253,DB00622,1,DB00987$t
DB00696,DB00199,1,DB00546$t
DB00696,DB01175,1,DB00211$h
DB00696,DB00898,1,DB00866$t
DB00696,DB00773,1,DB00158$t
DB00696,DB01628,1,DB00574$t
DB00696,DB01590,2,DB00459$t
DB00696,DB00973,1,DB06702$h
DB00696,DB01023,1,DB00389$h
DB00696,DB00813,3,DB11560$h
DB00696,DB00472,1,DB09049$t
DB00696,DB00875,1,DB01403$h
DB00696,DB00623,1,DB00889$h
DB00696,DB00588,1,DB00861$t
DB00696,DB01095,2,DB06772$h
DB00696,DB00176,1,DB04835$t
DB00696,DB00983,23,DB00527$t
DB00696,DB01320,8,DB01095$t
DB00696,DB00998,33,DB09039$h
DB00696,DB01241,1,DB03128$t
DB00696,DB01016,1,DB00290$t
DB00696,DB00889,14,DB00006$t
DB00696,DB00629,23,DB00371$t
DB00696,DB01018,23,DB00472$h
DB00696,DB00502,1,DB00677$h
DB00696,DB05381,1,DB00714$t
DB00696,DB01275,1,DB01126$h
DB00696,DB00741,1,DB00411$t
DB00696,DB09053,2,DB00598$h
DB00696,DB01181,1,DB06216$h
DB00696,DB04946,1,DB01144$h
DB00696,DB00619,1,DB00035$t
DB00696,DB00458,9,DB00731$t
DB00696,DB01029,1,DB00328$t
DB00696,DB00762,1,DB00343$h
DB00696,DB11633,2,DB00714$h
DB00696,DB00677,2,DB00841$h
DB00696,DB00951,1,DB00514$h
DB00696,DB01064,23,DB00568$h
DB00696,DB00270,1,DB06594$t
DB00696,DB01167,2,DB00819$h
DB00696,DB08820,2,DB06700$t
DB00696,DB01587,1,DB00367$h
DB00696,DB01026,2,DB01216$t
DB00696,DB00598,20,DB00233$h
DB00696,DB00448,1,DB04908$h
DB00696,DB01259,1,DB00245$t
DB00696,DB00528,1,DB00146$h
DB00696,DB01137,1,DB01128$h
DB00696,DB08918,1,DB05381$h
DB00696,DB13139,1,DB06216$t
DB00696,DB00281,1,DB00367$h
DB00696,DB08882,1,DB08893$h
DB00696,DB00589,1,DB00170$t
DB00696,DB09198,0,DB01086$h
DB00696,DB08827,1,DB06230$t
DB00696,DB01206,1,DB00603$t
DB00696,DB00455,1,DB01170$t
DB00696,DB04871,1,DB06413$t
DB00696,DB09195,2,DB00712$t
DB00696,DB00678,1,DB00968$h
DB00696,DB00227,2,DB00949$h
DB00696,DB09280,8,DB00829$h
DB00696,DB08815,1,DB12364$t
DB00696,DB00934,1,DB13956$t
DB00696,DB00358,1,DB00307$t
DB00696,DB09224,1,DB06774$h
DB00696,DB01071,1,DB08899$t
DB00696,DB00933,1,DB00584$t
DB00696,DB00333,1,DB01183$h
DB00696,DB00703,1,DB06710$h
DB00696,DB00763,1,DB08899$h
DB00696,DB01403,1,DB00745$h
DB00696,DB00968,23,DB01240$h
DB00696,DB00353,1,DB00822$h
DB00696,DB00959,1,DB06689$t
DB00696,DB01233,1,DB01120$h
DB00696,DB00264,20,DB00951$h
DB00696,DB00916,1,DB01009$t
DB00696,DB01011,1,DB00307$h
DB00696,DB00379,0,DB06772$h
DB00696,DB06148,4,DB00668$t
DB00696,DB01110,1,DB06701$t
DB00696,DB00683,1,DB13954$h
DB00696,DB00211,32,DB01221$h
DB00696,DB06595,0,DB00683$h
DB00696,DB00834,2,DB01364$t
DB00696,DB00805,32,DB01170$t
DB00696,DB08893,23,DB00836$h
DB00696,DB00370,9,DB01248$h
DB00696,DB00648,3,DB00179$h
DB00696,DB01204,1,DB00802$h
DB00696,DB01171,32,DB01396$t
DB00696,DB00745,1,DB00169$h
DB00696,DB09049,2,DB00255$t
DB00696,DB00952,33,DB04946$t
DB00696,DB04861,23,DB01403$t
DB00696,DB01149,0,DB00459$h
DB00696,DB09048,2,DB00317$t
DB00696,DB00622,1,DB00987$t
DB00530,DB00199,0,DB12364$t
DB00530,DB00736,3,DB06789$t
DB00530,DB00927,3,DB11691$h
DB00530,DB01023,0,DB00887$h
DB00530,DB00472,0,DB13783$h
DB00530,DB01095,1,DB00363$h
DB00530,DB00176,2,DB00122$h
DB00530,DB01320,3,DB01120$h
DB00530,DB00502,0,DB06210$h
DB00530,DB00619,0,DB00998$h
DB00530,DB00458,0,DB12001$t
DB00530,DB01029,0,DB00170$h
DB00530,DB11633,2,DB00598$h
DB00530,DB00951,0,DB00448$t
DB00530,DB00270,0,DB00470$h
DB00530,DB01167,2,DB01252$h
DB00530,DB08820,2,DB13783$h
DB00530,DB01026,2,DB01171$h
DB00530,DB00448,3,DB00316$t
DB00530,DB01259,0,DB00969$t
DB00530,DB00281,0,DB00216$t
DB00530,DB09198,0,DB00537$t
DB00530,DB04871,0,DB00400$t
DB00530,DB09195,2,DB00869$t
DB00530,DB00678,0,DB00158$t
DB00530,DB00227,1,DB09123$h
DB00530,DB09280,3,DB01577$t
DB00530,DB00333,0,DB00737$t
DB00530,DB01403,0,DB06605$h
DB00530,DB00264,0,DB06689$t
DB00530,DB00379,0,DB09167$t
DB00530,DB06595,0,DB00537$h
DB00530,DB00834,2,DB00446$h
DB00530,DB08893,0,DB06203$t
DB00530,DB00648,3,DB09048$t
DB00530,DB01149,2,DB01320$h
DB00530,DB09048,2,DB00515$t
DB00530,DB00622,0,DB00643$h
DB11827,DB01120,10,DB12483$h
DB11827,DB00222,10,DB00170$h
DB11827,DB01067,10,DB01196$t
DB11827,DB01016,10,DB05676$h
DB11827,DB11633,2,DB11817$t
DB11827,DB09280,3,DB00593$h
DB11827,DB00784,2,DB00559$t
DB11827,DB00731,10,DB00477$h
DB00199,DB01175,6,DB01151$t
DB00199,DB00736,0,DB00180$h
