Drug1_ID,Drug2_ID,Y,Neg samples
DB09231,DB08912,3,DB01196$h
DB04839,DB13956,3,DB14011$h
DB01259,DB09280,3,DB00907$h
DB00559,DB00921,3,DB09555$h
DB11901,DB01274,3,DB00915$h
DB00783,DB01024,3,DB00317$t
DB00546,DB00648,3,DB00292$h
DB00564,DB00741,3,DB06237$h
DB00215,DB09280,3,DB00591$t
DB11901,DB13952,3,DB00494$t
DB11901,DB06738,3,DB00861$t
DB06216,DB06616,3,DB00502$h
DB04839,DB00461,3,DB00257$h
DB06605,DB04574,3,DB09053$h
DB01126,DB00648,3,DB00006$h
DB12001,DB00559,3,DB00332$h
DB08899,DB01181,3,DB06736$t
DB11901,DB01067,3,DB13953$h
DB00470,DB09280,3,DB00201$t
DB00245,DB08912,3,DB01212$t
DB11901,DB00764,3,DB14006$h
DB00307,DB00977,3,DB00501$t
DB08899,DB00977,3,DB00130$h
DB01223,DB00849,3,DB01191$t
DB00559,DB01183,3,DB01435$h
DB00307,DB00367,3,DB00988$h
DB00518,DB00608,3,DB00889$t
DB01320,DB00379,3,DB00810$t
DB06016,DB08912,3,DB01120$t
DB00612,DB00849,3,DB00283$h
DB00559,DB01028,3,DB00757$h
DB11901,DB01259,3,DB01242$h
DB04839,DB01254,3,DB00916$t
DB09123,DB09280,3,DB00849$t
DB00559,DB01067,3,DB00704$h
DB11901,DB00950,3,DB01217$t
DB01023,DB00648,3,DB01195$t
DB09026,DB08899,3,DB00320$t
DB00559,DB00603,3,DB01235$t
DB00736,DB01024,3,DB00422$h
DB11901,DB00477,3,DB00484$t
DB00559,DB00724,3,DB01240$t
DB00316,DB00559,3,DB09231$t
DB00608,DB00648,3,DB01612$t
DB00316,DB04839,3,DB09078$t
DB00559,DB00363,3,DB06403$h
DB00773,DB00648,3,DB06230$h
DB00591,DB00951,3,DB00490$t
DB01355,DB00264,3,DB01028$h
DB08912,DB01215,3,DB00290$h
DB11901,DB12483,3,DB00847$t
DB08899,DB00762,3,DB13783$h
DB00559,DB06616,3,DB00822$h
DB04839,DB00622,3,DB09048$t
DB01234,DB01259,3,DB00808$t
DB00602,DB09280,3,DB01437$t
DB09039,DB00648,3,DB00262$t
DB01410,DB00648,3,DB09049$t
DB09119,DB00294,3,DB00719$h
DB04908,DB00648,3,DB00643$t
DB11901,DB00502,3,DB01327$h
DB04839,DB04574,3,DB00763$t
DB12001,DB06595,3,DB00805$t
DB11901,DB01095,3,DB01170$h
DB08899,DB01215,3,DB00947$h
DB11901,DB01283,3,DB00358$h
DB06216,DB00530,3,DB01426$t
DB11901,DB00216,3,DB01107$t
DB01181,DB00648,3,DB00978$t
DB01248,DB09280,3,DB01127$h
DB08899,DB00990,3,DB00623$h
DB11901,DB11633,3,DB00091$h
DB06203,DB01223,3,DB00829$t
DB04846,DB01355,3,DB00575$t
DB00195,DB00849,3,DB00769$t
DB11901,DB01181,3,DB12364$h
DB08912,DB06730,3,DB00804$h
DB08899,DB00589,3,DB00484$t
DB01128,DB00559,3,DB06637$t
DB11901,DB00988,3,DB12010$h
DB11901,DB00622,3,DB00035$h
DB11901,DB00501,3,DB04908$h
DB00502,DB09280,3,DB01394$t
DB01435,DB00559,3,DB01159$h
DB08912,DB00648,3,DB11148$t
DB11901,DB00808,3,DB00602$h
DB11901,DB01169,3,DB05812$t
DB08899,DB00281,3,DB01394$h
DB11901,DB00201,3,DB00623$t
DB08899,DB08827,3,DB00928$h
DB11901,DB00333,3,DB00712$h
DB08912,DB05039,3,DB00918$t
DB04840,DB09280,3,DB01223$h
DB11901,DB13139,3,DB11633$h
DB08899,DB04845,3,DB06262$t
DB00363,DB00222,4,DB01161$t
DB01046,DB00814,4,DB06691$h
DB08897,DB00772,4,DB00700$t
DB09223,DB01235,4,DB13074$t
DB00672,DB00808,4,DB00130$h
DB01046,DB04817,4,DB00655$h
DB00695,DB01067,4,DB01426$h
DB00972,DB01046,4,DB01114$h
DB04574,DB00849,4,DB11737$h
DB00979,DB00772,4,DB00813$t
DB00887,DB00482,4,DB01194$t
DB00903,DB09212,4,DB00371$h
DB01395,DB01067,4,DB01233$t
DB09230,DB00758,4,DB00091$t
DB01583,DB01149,4,DB00390$h
DB00979,DB00674,4,DB01253$t
DB00672,DB01380,4,DB04794$t
DB01380,DB08882,4,DB00773$t
DB00394,DB00136,4,DB09280$t
DB13783,DB00598,4,DB00294$h
DB00668,DB08882,4,DB12010$t
DB00381,DB00758,4,DB00773$t
DB00332,DB01400,4,DB00950$h
DB00655,DB01583,4,DB00979$t
DB01120,DB08815,4,DB00655$h
DB01217,DB13956,4,DB00753$h
DB00564,DB00603,4,DB00115$h
DB00555,DB06148,4,DB00254$h
DB01235,DB08815,4,DB01068$h
DB01393,DB06777,4,DB01429$t
DB04839,DB00898,4,DB01151$h
DB09223,DB01200,4,DB00997$h
DB00903,DB01628,4,DB00983$h
DB00977,DB00849,4,DB11901$h
DB00903,DB00563,4,DB00266$h
DB01435,DB00917,4,DB00694$t
DB00564,DB00783,4,DB00392$h
DB09123,DB00222,4,DB00207$t
DB06203,DB00959,4,DB00130$h
DB00371,DB06148,4,DB00623$h
DB13783,DB00436,4,DB08899$h
DB01240,DB00712,4,DB00472$h
DB00783,DB01016,4,DB06772$h
DB00672,DB00959,4,DB00731$h
DB00903,DB01283,4,DB00987$h
DB00332,DB01043,4,DB00439$h
DB00332,DB00805,4,DB04855$h
DB00436,DB08907,4,DB01320$h
DB01217,DB13952,4,DB00327$t
DB00672,DB01403,4,DB01009$t
DB13783,DB00887,4,DB01009$h
DB00186,DB00358,4,DB01426$t
DB01200,DB06016,4,DB00628$t
DB00414,DB06789,4,DB00006$t
DB00414,DB00903,4,DB01206$t
DB00434,DB00476,4,DB01583$t
DB08815,DB00731,4,DB01611$h
DB00496,DB00677,4,DB09338$h
DB00668,DB01120,4,DB11828$t
DB06695,DB06789,4,DB01075$h
DB00446,DB00115,4,DB00613$t
DB00990,DB01357,4,DB13874$t
DB01120,DB00808,4,DB01197$h
DB00758,DB00836,4,DB00544$t
DB01395,DB01355,4,DB04871$h
DB00741,DB00731,4,DB00711$h
DB00903,DB00814,4,DB09462$h
DB00915,DB09224,4,DB00631$h
DB13783,DB01395,4,DB00322$h
DB00443,DB00136,4,DB01252$h
DB06789,DB01252,4,DB01544$h
DB00245,DB00843,4,DB13953$h
DB11181,DB01400,4,DB00278$h
DB01238,DB01016,4,DB00835$t
DB08907,DB01119,4,DB00555$h
DB01320,DB06148,4,DB06210$t
DB00956,DB00704,4,DB00568$h
DB00318,DB06595,4,DB00688$t
DB00917,DB00688,4,DB01128$t
DB04953,DB06148,4,DB00188$h
DB00414,DB01590,4,DB11827$h
DB01067,DB00367,4,DB01107$t
DB01169,DB00672,4,DB00619$t
DB00972,DB00903,4,DB00987$h
DB01245,DB00967,4,DB00613$t
DB01067,DB01403,4,DB01357$h
DB06203,DB00887,4,DB01170$t
DB09123,DB00491,4,DB00316$t
DB00390,DB00700,4,DB09031$t
DB00963,DB00808,4,DB00240$t
DB00861,DB00584,4,DB01136$t
DB00758,DB00528,4,DB01193$t
DB13954,DB01583,4,DB08907$h
DB00903,DB01067,4,DB00169$h
DB00804,DB00674,4,DB01238$t
DB13783,DB01274,4,DB00254$h
DB00915,DB00502,4,DB00482$h
DB13783,DB01170,4,DB00451$t
DB00783,DB01120,4,DB00227$t
DB00136,DB01234,4,DB06626$h
DB01234,DB00731,4,DB09026$t
DB01244,DB00758,4,DB00514$h
DB01238,DB08882,4,DB01012$h
DB01320,DB01235,4,DB04845$h
DB01395,DB00491,4,DB05541$t
DB00847,DB00927,4,DB00834$t
DB00215,DB01583,4,DB00521$h
DB00195,DB00318,4,DB00455$t
DB00695,DB00814,4,DB11148$h
DB00977,DB01355,4,DB06710$t
DB01466,DB00704,4,DB00470$h
DB00963,DB00887,4,DB00283$t
DB00222,DB01357,4,DB01219$h
DB06605,DB09123,4,DB00836$t
DB00949,DB06148,4,DB00448$t
DB01196,DB01320,4,DB09078$t
DB01012,DB00318,4,DB13953$h
DB00608,DB01240,4,DB00439$h
DB04574,DB00834,4,DB00704$h
DB13783,DB00700,4,DB01238$h
DB06203,DB00627,4,DB04574$t
DB00436,DB01628,4,DB00655$t
DB00436,DB00788,4,DB08932$h
DB01014,DB00903,4,DB06725$t
DB00222,DB00959,4,DB00356$t
DB00714,DB09223,4,DB00805$t
DB00136,DB00655,4,DB08827$h
DB00672,DB00603,4,DB06730$t
DB01122,DB00804,4,DB01127$t
DB09128,DB01016,4,DB00990$t
DB04574,DB01252,4,DB06282$h
DB00318,DB04871,4,DB00130$t
DB00436,DB00672,4,DB00295$t
DB13956,DB00451,4,DB00783$t
DB13783,DB01119,4,DB13783$t
DB01222,DB00834,4,DB00343$t
DB00903,DB01097,4,DB01118$t
DB00808,DB01252,4,DB00370$t
DB01380,DB01252,4,DB06292$t
DB00758,DB04841,4,DB01558$h
DB01590,DB00222,4,DB00887$t
DB00586,DB00917,4,DB00514$t
DB01016,DB00367,4,DB14006$h
DB01122,DB11181,4,DB06263$t
DB06203,DB01395,4,DB00486$h
DB00731,DB00627,4,DB09224$h
DB00295,DB00704,4,DB01235$t
DB00887,DB01067,4,DB01184$h
DB00887,DB08882,4,DB00783$t
DB01351,DB01357,4,DB01149$t
DB06216,DB00491,4,DB09198$h
DB00255,DB00834,4,DB08897$h
DB01435,DB01240,4,DB00179$h
DB01431,DB00006,4,DB00969$h
DB00758,DB00270,4,DB00949$h
DB00887,DB00672,4,DB00201$t
DB01235,DB09224,4,DB00598$t
DB08907,DB01395,4,DB00678$t
DB06016,DB01235,4,DB00993$h
DB00720,DB00736,4,DB00813$h
DB00564,DB00255,4,DB00822$h
DB13783,DB01046,4,DB01014$t
DB00808,DB00814,4,DB00690$h
DB13783,DB06262,4,DB00254$t
DB00623,DB01235,4,DB01357$h
DB00436,DB00328,4,DB01215$h
DB00977,DB01016,4,DB08897$h
DB06736,DB00695,4,DB00153$t
DB00255,DB01355,4,DB00998$t
DB01122,DB00572,4,DB01166$t
DB00903,DB01050,4,DB09223$t
DB00608,DB00917,4,DB00490$t
DB00482,DB01046,4,DB08827$h
DB00959,DB00834,4,DB06710$h
DB05246,DB06148,4,DB09078$h
DB00861,DB00917,4,DB00836$h
DB00476,DB00451,4,DB08820$t
DB01628,DB00158,4,DB01107$t
DB00915,DB00363,4,DB11148$h
DB00392,DB00805,4,DB09224$h
DB09063,DB01252,4,DB00969$t
DB00603,DB00849,4,DB00134$h
DB00887,DB00712,4,DB00458$t
DB00972,DB00436,4,DB00472$t
DB00917,DB01097,4,DB00346$t
DB01245,DB06702,4,DB01067$t
DB00414,DB00436,4,DB00318$h
DB00668,DB01016,4,DB08865$h
DB00808,DB01283,4,DB00876$t
DB13783,DB01240,4,DB00814$t
DB00915,DB09223,4,DB01221$h
DB01223,DB00829,4,DB00977$h
DB00810,DB00677,4,DB00762$t
DB00808,DB09212,4,DB00222$t
DB00436,DB01009,4,DB00568$h
DB13783,DB06403,4,DB00317$h
DB00414,DB01238,4,DB06016$t
DB01380,DB00222,4,DB08815$t
DB01395,DB01252,4,DB00627$t
DB00963,DB00695,4,DB12010$h
DB00459,DB06730,4,DB09119$h
DB00887,DB00222,4,DB00945$t
DB01395,DB00849,4,DB00763$t
DB00414,DB00808,4,DB00307$t
DB01014,DB00695,4,DB00470$h
DB01380,DB00731,4,DB01296$h
DB00294,DB01252,4,DB00969$h
DB01240,DB00328,4,DB12483$h
DB01395,DB08882,4,DB01576$h
DB00915,DB04946,4,DB00482$t
DB00572,DB00772,4,DB01245$h
DB06203,DB00903,4,DB00255$t
DB00278,DB06789,4,DB01181$h
DB01067,DB01357,4,DB06626$h
DB00608,DB00318,4,DB12010$t
DB04953,DB00358,4,DB01169$h
DB01211,DB00677,4,DB01221$t
DB00674,DB11181,4,DB01117$t
DB01122,DB00332,4,DB01067$h
DB11181,DB01233,4,DB13955$h
DB01418,DB01431,4,DB00564$h
DB00443,DB00491,4,DB00720$t
DB00472,DB00451,4,DB08897$t
DB01169,DB00491,4,DB12161$t
DB13952,DB01583,4,DB01577$t
DB00091,DB01016,4,DB06292$t
DB00977,DB01120,4,DB00295$t
DB01435,DB00158,4,DB00297$h
DB00967,DB00772,4,DB01136$t
DB00749,DB00695,4,DB13952$t
DB00332,DB00358,4,DB01320$t
DB00443,DB08882,4,DB00949$h
DB00496,DB00805,4,DB00898$h
DB00695,DB01120,4,DB12267$t
DB04574,DB00491,4,DB04871$h
DB00672,DB00903,4,DB06800$h
DB00158,DB00179,4,DB01135$t
DB01067,DB00603,4,DB00751$t
DB01380,DB00834,4,DB04794$t
DB13783,DB00542,4,DB11181$h
DB00843,DB00332,4,DB05676$h
DB01119,DB08882,4,DB06594$t
DB01240,DB01009,4,DB00834$t
DB01406,DB01120,4,DB01241$t
DB01242,DB00318,4,DB06710$h
DB00808,DB00788,4,DB00822$h
DB06203,DB01234,4,DB00674$h
DB00834,DB00764,4,DB00180$h
DB05676,DB00695,4,DB00122$h
DB00714,DB01403,4,DB01122$t
DB05676,DB00917,4,DB01076$h
DB01240,DB01050,4,DB01327$h
DB00451,DB01357,4,DB00216$t
DB00907,DB00318,4,DB05381$h
DB00783,DB01067,4,DB06800$t
DB00979,DB01043,4,DB01395$h
DB06777,DB01241,4,DB08897$t
DB06605,DB00603,4,DB00270$h
DB00363,DB01016,4,DB01095$h
DB00523,DB00255,4,DB00875$h
DB00294,DB00849,4,DB09116$h
DB00523,DB04574,4,DB00915$h
DB00292,DB06148,4,DB01149$h
DB04574,DB01355,4,DB06605$t
DB13783,DB00158,4,DB00882$h
DB00414,DB01169,4,DB13954$h
DB00515,DB00166,4,DB00491$h
DB00543,DB00180,4,DB01024$h
DB00482,DB00695,4,DB00476$h
DB00502,DB01235,4,DB01246$h
DB00294,DB00222,4,DB01166$h
DB01156,DB00318,4,DB09078$h
DB01067,DB04946,4,DB01558$h
DB00414,DB01395,4,DB01400$t
DB04574,DB00222,4,DB01197$t
DB04946,DB00731,4,DB09262$t
DB00523,DB00367,4,DB09026$t
DB00318,DB01075,4,DB01246$t
DB06702,DB00772,4,DB08897$t
DB00158,DB01050,4,DB00772$t
DB01046,DB00461,4,DB00969$h
DB01169,DB01120,4,DB00822$h
DB00903,DB00688,4,DB06216$h
DB13783,DB01018,4,DB09212$t
DB01357,DB00849,4,DB00627$h
DB00963,DB01046,4,DB01200$t
DB01240,DB00788,4,DB01242$t
DB06777,DB00977,4,DB01191$h
DB00714,DB04946,4,DB00972$h
DB13783,DB04861,4,DB01380$h
DB00436,DB01097,4,DB00921$h
DB01223,DB00683,4,DB00467$h
DB00294,DB00731,4,DB00270$t
DB01403,DB01252,4,DB01170$h
DB00945,DB01197,4,DB00122$t
DB01014,DB00917,4,DB00262$t
DB00963,DB00917,4,DB01033$h
DB00233,DB00584,4,DB04794$t
DB00672,DB00783,4,DB01170$t
DB00318,DB00333,4,DB01357$t
DB08897,DB00805,4,DB01075$t
DB00672,DB01406,4,DB09223$h
DB01351,DB00603,4,DB00390$h
DB00672,DB00294,4,DB09338$t
DB08897,DB00358,4,DB00222$h
DB06789,DB00731,4,DB01020$t
DB00804,DB00358,4,DB01029$t
DB00603,DB00491,4,DB00933$h
DB00294,DB01120,4,DB09223$h
DB00843,DB00392,4,DB00482$h
DB00543,DB00588,4,DB00751$h
DB00672,DB06789,4,DB06689$h
DB00158,DB00328,4,DB01431$t
DB00810,DB00674,4,DB00281$t
DB13783,DB00917,4,DB00674$t
DB00887,DB01252,4,DB00169$h
DB00963,DB00903,4,DB01410$h
DB00672,DB01119,4,DB09195$h
DB06702,DB00677,4,DB00531$h
DB00222,DB00603,4,DB00204$t
DB00414,DB01119,4,DB00711$h
DB00783,DB00451,4,DB06789$h
DB00568,DB00758,4,DB00455$h
DB00977,DB01252,4,DB06774$t
DB00808,DB01024,4,DB00613$h
DB00332,DB00772,4,DB03756$h
DB00459,DB00783,4,DB00537$t
DB01046,DB00784,4,DB01296$h
DB01351,DB00367,4,DB00402$t
DB00810,DB00843,4,DB01046$t
DB00887,DB00179,4,DB01156$h
DB00977,DB01583,4,DB00648$t
DB00945,DB00542,4,DB00283$t
DB01380,DB01120,4,DB00969$h
DB00802,DB00704,4,DB00633$h
DB00436,DB09212,4,DB00333$t
DB01050,DB00808,4,DB01033$h
DB00363,DB01120,4,DB01175$t
DB00555,DB00358,4,DB09063$t
DB01320,DB06730,4,DB00845$h
DB01215,DB00358,4,DB00690$h
DB00414,DB04574,4,DB01120$t
DB00459,DB01196,4,DB13874$h
DB00436,DB00688,4,DB00951$t
DB00255,DB00451,4,DB00476$t
DB09119,DB00358,4,DB04953$t
DB00783,DB01355,4,DB08918$h
DB08907,DB04946,4,DB00216$h
DB00245,DB01043,4,DB00963$h
DB00158,DB01024,4,DB00990$t
DB00459,DB00603,4,DB01094$t
DB00591,DB00834,4,DB01005$t
DB00887,DB01009,4,DB05219$t
DB01357,DB01252,4,DB00283$t
DB01320,DB00603,4,DB01183$t
DB00436,DB00491,4,DB01136$h
DB00714,DB00363,4,DB08868$h
DB00917,DB06725,4,DB00523$h
DB01119,DB00731,4,DB00496$h
DB00945,DB00695,4,DB00745$h
DB00917,DB00712,4,DB01194$h
DB01234,DB01016,4,DB06689$h
DB00136,DB01013,4,DB02300$t
DB00847,DB00736,4,DB00822$t
DB00903,DB00179,4,DB01245$h
DB01067,DB00741,4,DB01191$h
DB06777,DB00255,4,DB09338$h
DB01435,DB00695,4,DB04845$t
DB05676,DB01046,4,DB01135$t
DB00436,DB06725,4,DB00195$h
DB00695,DB00222,4,DB00849$t
DB11181,DB01043,4,DB09026$t
DB01211,DB00584,4,DB00283$t
DB13783,DB08932,4,DB00317$h
DB00278,DB00294,4,DB01590$h
DB00367,DB08882,4,DB06605$t
DB00594,DB00390,4,DB01221$h
DB00572,DB00677,4,DB01252$t
DB13783,DB00590,4,DB06605$t
DB00414,DB01403,4,DB01327$h
DB01435,DB00436,4,DB00434$h
DB13783,DB00668,4,DB00297$h
DB01169,DB08882,4,DB01576$h
DB00810,DB00805,4,DB01127$t
DB00594,DB01396,4,DB00321$h
DB09123,DB01252,4,DB00445$h
DB00754,DB00358,4,DB00945$t
DB01223,DB01068,4,DB06777$h
DB08882,DB00627,4,DB06701$h
DB00887,DB00608,4,DB00170$h
DB00136,DB01410,4,DB11691$h
DB06203,DB00443,4,DB01026$t
DB01406,DB01016,4,DB00608$t
DB08912,DB08882,4,DB04871$h
DB09128,DB00672,4,DB01194$t
DB00714,DB00502,4,DB01221$h
DB13783,DB00594,4,DB01143$t
DB01196,DB00849,4,DB00963$t
DB13783,DB00869,4,DB09116$t
DB00915,DB06016,4,DB00694$t
DB06777,DB13954,4,DB01280$h
DB01396,DB00700,4,DB06203$t
DB01590,DB00491,4,DB08893$h
DB08907,DB00603,4,DB00719$h
DB01197,DB00861,4,DB00441$t
DB00318,DB00502,4,DB00952$t
DB01577,DB06148,4,DB00647$t
DB00367,DB00491,4,DB08827$h
DB00695,DB01050,4,DB00677$h
DB05541,DB00358,4,DB01170$h
DB00564,DB01395,4,DB00356$h
DB09232,DB00758,4,DB01071$h
DB00712,DB00808,4,DB00696$t
DB00006,DB00603,4,DB00712$h
DB06203,DB09123,4,DB00496$h
DB00523,DB00783,4,DB04861$h
DB00695,DB00491,4,DB09167$h
DB01046,DB00788,4,DB00486$t
DB04946,DB01252,4,DB01275$h
DB09229,DB00758,4,DB05676$h
DB01046,DB00179,4,DB11148$t
DB00915,DB00875,4,DB01429$h
DB06605,DB00294,4,DB01009$h
DB06736,DB00903,4,DB06616$t
DB01406,DB01067,4,DB01280$h
DB00972,DB00158,4,DB09229$t
DB00333,DB00704,4,DB14011$h
DB00523,DB00977,4,DB09223$h
DB00672,DB01357,4,DB13952$h
DB06203,DB00603,4,DB00439$t
DB00668,DB00222,4,DB01023$h
DB06605,DB06789,4,DB00215$t
DB13783,DB00122,4,DB06689$t
DB01016,DB01403,4,DB01364$h
DB00972,DB00887,4,DB01437$h
DB00496,DB00674,4,DB00434$t
DB00741,DB00491,4,DB00477$t
DB01118,DB00758,4,DB04574$h
DB01009,DB01046,4,DB01355$h
DB00436,DB00482,4,DB00969$h
DB01406,DB01252,4,DB01095$h
DB00501,DB00318,4,DB00758$t
DB00482,DB00318,4,DB00674$h
DB00523,DB00603,4,DB01107$h
DB01175,DB01583,4,DB09123$h
DB01351,DB09123,4,DB09195$t
DB00586,DB01046,4,DB00451$h
DB08907,DB09123,4,DB03756$t
DB08882,DB00959,4,DB00546$t
DB00459,DB01395,4,DB01577$t
DB00672,DB00627,4,DB11633$t
DB00136,DB00591,4,DB00316$t
DB13783,DB00195,4,DB09285$t
DB13783,DB00528,4,DB03128$h
DB01200,DB00875,4,DB00363$h
DB00915,DB06216,4,DB00643$h
DB00808,DB00461,4,DB00688$h
DB11181,DB00677,4,DB01395$h
DB00586,DB00903,4,DB01119$h
DB00829,DB00358,4,DB09061$h
DB06262,DB06148,4,DB00146$h
DB01120,DB06789,4,DB00952$h
DB00245,DB01400,4,DB00035$t
DB13783,DB00264,4,DB01355$t
DB06216,DB00222,4,DB00134$t
DB00695,DB00461,4,DB04794$h
DB13783,DB01064,4,DB00563$t
DB13783,DB09031,4,DB00741$h
DB00695,DB08882,4,DB00280$h
DB04839,DB00491,4,DB00813$h
DB00633,DB06148,4,DB00211$t
DB06203,DB04839,4,DB02300$h
DB13783,DB00983,4,DB09198$t
DB00542,DB01211,4,DB01244$t
DB00158,DB00688,4,DB00591$h
DB00158,DB01283,4,DB01006$h
DB00887,DB00784,4,DB00531$h
DB00695,DB01252,4,DB01426$h
DB00915,DB01238,4,DB01544$h
DB00917,DB01628,4,DB05381$t
DB00318,DB00472,4,DB00459$h
DB00808,DB00731,4,DB05381$h
DB00714,DB06016,4,DB00122$t
DB00720,DB00448,4,DB09214$t
DB00917,DB00788,4,DB11148$t
DB13783,DB00211,4,DB12161$h
DB06695,DB09123,4,DB08882$t
DB00695,DB09212,4,DB00636$t
DB01320,DB00358,4,DB01351$h
DB01238,DB00731,4,DB01240$h
DB00668,DB01252,4,DB09232$h
DB00289,DB00318,4,DB00678$h
DB01628,DB00808,4,DB00471$h
DB01235,DB01233,4,DB00593$t
DB00363,DB08882,4,DB00851$t
DB00808,DB04817,4,DB06292$h
DB00436,DB04817,4,DB00637$h
DB06605,DB01211,4,DB00720$h
DB00887,DB00861,4,DB00819$t
DB00332,DB00677,4,DB01204$h
DB00477,DB00318,4,DB13783$t
DB01217,DB00783,4,DB00887$t
DB00804,DB01043,4,DB01221$h
DB06216,DB00672,4,DB01136$t
DB00979,DB00843,4,DB01426$h
DB08907,DB08815,4,DB01197$h
DB00586,DB01240,4,DB01218$t
DB00136,DB08906,4,DB01244$h
DB13954,DB00451,4,DB00903$t
DB00414,DB00668,4,DB06777$h
DB01380,DB00491,4,DB01033$t
DB04839,DB01252,4,DB01296$h
DB08897,DB01400,4,DB01206$h
DB09128,DB01252,4,DB00153$h
DB00318,DB00458,4,DB00636$t
DB00255,DB00849,4,DB00471$h
DB00977,DB00491,4,DB00719$t
DB00006,DB01211,4,DB00604$h
DB01395,DB00222,4,DB00835$t
DB00647,DB00704,4,DB00959$t
DB00967,DB01400,4,DB01240$t
DB06736,DB00158,4,DB00307$h
DB06736,DB00808,4,DB00700$h
DB13783,DB00381,4,DB01296$h
DB01120,DB00959,4,DB01005$t
DB00945,DB00584,4,DB00289$t
DB00436,DB00784,4,DB01020$t
DB00358,DB05246,4,DB00518$t
DB00963,DB01240,4,DB01320$t
DB00603,DB01252,4,DB01223$h
DB00367,DB00849,4,DB01400$t
DB00564,DB00358,4,DB00917$t
DB09119,DB06148,4,DB00170$t
DB00695,DB06725,4,DB00810$h
DB13783,DB01275,4,DB01144$h
DB01120,DB00367,4,DB13952$t
DB13783,DB00559,4,DB05381$t
DB00783,DB00222,4,DB01234$t
DB06725,DB01046,4,DB06689$h
DB00804,DB00805,4,DB00343$t
DB00222,DB01403,4,DB00872$t
DB01238,DB01067,4,DB00928$h
DB06203,DB08815,4,DB00748$t
DB01014,DB00158,4,DB01006$h
DB00861,DB01046,4,DB01466$h
DB00436,DB08882,4,DB00343$h
DB01014,DB00887,4,DB00379$h
DB00482,DB00808,4,DB04839$t
DB00714,DB09224,4,DB05381$h
DB00255,DB01320,4,DB09048$h
DB00843,DB11181,4,DB01161$t
DB13956,DB01583,4,DB00695$h
DB09123,DB01067,4,DB06626$h
DB00903,DB01120,4,DB06605$h
DB00572,DB01245,4,DB01119$h
DB09123,DB01355,4,DB01254$h
DB00668,DB00491,4,DB01119$t
DB01122,DB00245,4,DB00254$t
DB06216,DB01016,4,DB09128$t
DB00496,DB00358,4,DB00945$h
DB00367,DB00731,4,DB00242$t
DB01120,DB00741,4,DB04946$h
DB00245,DB01245,4,DB00591$h
DB01119,DB01120,4,DB01151$t
DB01193,DB13783,4,DB00921$t
DB13783,DB00796,4,DB01228$h
DB00436,DB00586,4,DB01577$t
DB00695,DB00731,4,DB00978$t
DB01234,DB01067,4,DB01259$t
DB01119,DB01016,4,DB00694$t
DB00917,DB00749,4,DB00564$h
DB00414,DB00443,4,DB01394$h
DB00136,DB00741,4,DB00446$t
DB00972,DB01240,4,DB00254$t
DB01395,DB01120,4,DB00353$h
DB13783,DB01197,4,DB00248$h
DB01211,DB08882,4,DB08932$t
DB00695,DB01283,4,DB00381$h
DB00640,DB01223,4,DB00978$t
DB00215,DB00451,4,DB01028$h
DB13783,DB00270,4,DB00207$t
DB01120,DB00627,4,DB06800$h
DB00158,DB04817,4,DB00400$h
DB01245,DB11181,4,DB00608$h
DB01046,DB00333,4,DB08899$t
DB00903,DB00784,4,DB01393$h
DB13783,DB14006,4,DB04871$h
DB00655,DB00990,4,DB14006$t
DB00712,DB00695,4,DB00035$t
DB01351,DB00255,4,DB01068$t
DB00714,DB00933,4,DB01240$h
DB13952,DB00451,4,DB00494$h
DB00459,DB00294,4,DB01033$t
DB00977,DB01320,4,DB01437$t
DB00861,DB00808,4,DB00180$h
DB01351,DB00977,4,DB01238$h
DB00808,DB01009,4,DB01612$h
DB00945,DB00808,4,DB01212$t
DB00887,DB00749,4,DB00673$t
DB01046,DB01024,4,DB01435$t
DB00804,DB00677,4,DB00963$h
DB06203,DB00367,4,DB01181$h
DB00967,DB00677,4,DB09026$h
DB13783,DB00584,4,DB01396$h
DB00328,DB01046,4,DB06695$t
DB04841,DB00358,4,DB06230$h
DB00808,DB00491,4,DB00515$h
DB06203,DB04946,4,DB00346$h
DB00887,DB00491,4,DB00537$h
DB00443,DB00834,4,DB00668$t
DB06203,DB00436,4,DB00227$h
DB01406,DB08882,4,DB01204$t
DB04920,DB00758,4,DB00813$t
DB04946,DB08882,4,DB00714$h
DB00245,DB00772,4,DB12364$h
DB00414,DB00367,4,DB00883$t
DB00436,DB01120,4,DB01435$h
DB05541,DB06148,4,DB06605$t
DB00640,DB00201,4,DB00959$h
DB00887,DB06725,4,DB01206$h
DB01223,DB00186,4,DB01590$t
DB00749,DB00808,4,DB01204$t
DB00318,DB00176,4,DB00150$t
DB00294,DB01355,4,DB06725$t
DB00318,DB00704,4,DB09063$t
DB00672,DB00363,4,DB00978$h
DB00294,DB01067,4,DB00574$t
DB00414,DB01406,4,DB01128$h
DB00741,DB01252,4,DB00763$h
DB01357,DB00731,4,DB01394$h
DB06777,DB01039,4,DB08893$h
DB00394,DB00834,4,DB01435$h
DB00808,DB01097,4,DB13139$t
DB00222,DB00741,4,DB00851$h
DB00136,DB00180,4,DB01184$h
DB04574,DB00731,4,DB09053$t
DB06736,DB01240,4,DB05381$t
DB00572,DB01233,4,DB00575$h
DB00887,DB01097,4,DB01114$t
DB00741,DB00834,4,DB00668$t
