Drug1_ID,Drug2_ID,Y,Neg samples
DB00373,DB01264,1,DB00880$t
DB01288,DB09271,1,DB06730$h
DB00413,DB00956,1,DB00551$t
DB00814,DB01254,1,DB00966$t
DB00871,DB06413,1,DB00745$h
DB04855,DB09027,1,DB00367$h
DB00932,DB08873,1,DB05015$t
DB01098,DB05109,1,DB09075$t
DB01087,DB01614,1,DB00668$h
DB00216,DB04855,1,DB09268$h
DB00816,DB05039,1,DB00736$t
DB00564,DB00586,1,DB09292$h
DB00390,DB08873,1,DB00652$t
DB01558,DB08881,1,DB01060$h
DB00346,DB00449,1,DB00334$h
DB00399,DB03615,1,DB00628$h
DB00503,DB09272,1,DB00775$t
DB00946,DB01088,1,DB03619$h
DB08899,DB09053,1,DB00169$h
DB00224,DB00736,1,DB01560$t
DB00673,DB04908,1,DB09097$t
DB00374,DB01088,1,DB00847$t
DB00224,DB09123,1,DB00231$t
DB01267,DB06204,1,DB01017$t
DB01024,DB09320,1,DB01393$t
DB00254,DB00417,1,DB09272$h
DB00266,DB06209,1,DB00678$t
DB01320,DB08895,1,DB06594$t
DB08899,DB09063,1,DB09135$h
DB00104,DB00280,1,DB01145$h
DB00844,DB09290,1,DB01598$h
DB08899,DB09071,1,DB00828$t
DB00220,DB00736,1,DB00996$h
DB00181,DB00230,1,DB00991$t
DB00391,DB00843,1,DB00872$h
DB00222,DB00280,1,DB05351$t
DB06789,DB08820,1,DB00567$t
DB01232,DB01248,1,DB08912$h
DB00332,DB00938,1,DB09078$h
DB00220,DB01194,1,DB00594$h
DB01018,DB09220,1,DB00398$t
DB06702,DB09271,1,DB01364$t
DB00396,DB00946,1,DB00730$t
DB04574,DB04839,1,DB01097$h
DB00224,DB00938,1,DB00601$t
DB00997,DB09291,1,DB00832$h
DB00277,DB00610,1,DB00216$t
DB00806,DB00881,1,DB06603$h
DB00860,DB01656,1,DB00596$h
DB01200,DB01254,1,DB08899$h
DB00180,DB00263,1,DB00126$h
DB00387,DB00880,1,DB01165$t
DB00121,DB01060,1,DB00818$t
DB00264,DB01264,1,DB00688$t
DB00997,DB04855,1,DB01001$t
DB00975,DB08794,1,DB00997$h
DB00903,DB01235,1,DB00843$h
DB00278,DB08794,1,DB04272$h
DB00834,DB06684,1,DB05271$t
DB00311,DB00819,1,DB00630$t
DB00960,DB00961,1,DB01275$h
DB00682,DB01414,1,DB00284$t
DB00187,DB00983,1,DB00430$t
DB00956,DB09272,1,DB00187$h
DB01061,DB01418,1,DB00296$t
DB01198,DB01254,1,DB01061$t
DB00889,DB00953,1,DB01234$h
DB00413,DB01219,1,DB00900$t
DB00908,DB06480,1,DB00613$h
DB00610,DB00935,1,DB00993$h
DB00860,DB01251,1,DB08819$t
DB00898,DB01068,1,DB00136$h
DB00765,DB00875,1,DB00390$h
DB01624,DB09271,1,DB01624$t
DB00969,DB05812,1,DB00767$h
DB00195,DB00374,1,DB00537$h
DB00368,DB05039,1,DB01408$t
DB01211,DB01264,1,DB00806$t
DB00480,DB01234,1,DB00373$t
DB00278,DB09030,1,DB09256$t
DB00783,DB01586,1,DB06218$t
DB01036,DB01254,1,DB04918$h
DB00244,DB00927,1,DB00921$h
DB00723,DB06413,1,DB00328$h
DB00337,DB00352,1,DB01275$h
DB00443,DB01021,1,DB06594$h
DB00611,DB00765,1,DB05239$t
DB00333,DB00611,1,DB08889$t
DB00611,DB09290,1,DB08889$t
DB01080,DB01320,1,DB01331$t
DB01254,DB01394,1,DB01073$t
DB00334,DB00450,1,DB06211$h
DB00623,DB01171,1,DB06800$t
DB01264,DB09143,1,DB00188$h
DB06605,DB06695,1,DB01030$h
DB00694,DB01656,1,DB00610$t
DB00541,DB08873,1,DB00319$t
DB05521,DB08881,1,DB00591$t
DB00391,DB00903,1,DB00140$h
DB00404,DB08912,1,DB01099$h
DB00402,DB01440,1,DB00252$h
DB00266,DB00833,1,DB01394$t
DB02703,DB09118,1,DB00275$t
DB00413,DB00660,1,DB06144$t
DB00252,DB00615,1,DB01120$h
DB01024,DB01059,1,DB01065$h
DB00193,DB01263,1,DB00229$t
DB00554,DB00642,1,DB01364$h
DB00211,DB00706,1,DB09330$t
DB00615,DB09101,1,DB00136$h
DB00945,DB00991,1,DB01060$h
DB00938,DB01255,1,DB01247$h
DB00413,DB01320,1,DB00384$t
DB00178,DB00993,1,DB01130$t
DB01254,DB08877,1,DB00557$h
DB00204,DB00880,1,DB09009$h
DB00864,DB06772,1,DB00904$h
DB00146,DB00682,1,DB01024$h
DB01058,DB01254,1,DB00485$h
DB00349,DB00486,1,DB08794$t
DB01609,DB06695,1,DB00335$h
DB00412,DB00503,1,DB00423$h
DB00867,DB00935,1,DB00384$t
DB00956,DB01224,1,DB00879$t
DB00806,DB00945,1,DB00991$h
DB00811,DB01048,1,DB01558$h
DB00391,DB09097,1,DB01440$h
DB00860,DB05039,1,DB00837$h
DB01197,DB09220,1,DB00332$h
DB00688,DB01004,1,DB00532$h
DB00623,DB01168,1,DB01211$h
DB00773,DB09118,1,DB11315$h
DB00387,DB11315,1,DB01511$t
DB00615,DB00959,1,DB00630$t
DB00554,DB06605,1,DB00605$t
DB00903,DB09282,1,DB05812$t
DB00414,DB00503,1,DB01001$h
DB00222,DB00359,1,DB00747$h
DB00220,DB00531,1,DB01235$t
DB00333,DB09118,1,DB00916$t
DB01590,DB09065,1,DB00730$t
DB00682,DB09280,1,DB06527$h
DB00374,DB01320,1,DB06144$h
DB00498,DB00814,1,DB00703$h
DB01624,DB06201,1,DB00368$t
DB00224,DB09128,1,DB00678$t
DB00641,DB01319,1,DB01563$h
DB00238,DB01181,1,DB00309$t
DB00593,DB09118,1,DB00122$t
DB00968,DB09042,1,DB01003$h
DB00104,DB01267,1,DB00415$h
DB06663,DB08895,1,DB04861$t
DB00222,DB00864,1,DB00187$h
DB00204,DB00310,1,DB00973$t
DB00285,DB00889,1,DB00387$t
DB00177,DB00788,1,DB00342$h
DB00482,DB00498,1,DB09290$h
DB00784,DB00798,1,DB01224$t
DB01210,DB06218,1,DB00115$h
DB00486,DB00906,1,DB01233$t
DB00367,DB04272,1,DB01436$t
DB04855,DB09128,1,DB08906$h
DB01251,DB01268,1,DB01264$h
DB00521,DB00961,1,DB01595$h
DB00625,DB00996,1,DB01193$t
DB00317,DB00448,1,DB01088$h
DB08899,DB09291,1,DB00742$h
DB00503,DB08906,1,DB09286$t
DB00273,DB01021,1,DB00188$t
DB00501,DB00956,1,DB06729$h
DB06616,DB08899,1,DB00768$h
DB00203,DB00220,1,DB06782$h
DB00976,DB09073,1,DB00351$h
DB00814,DB06696,1,DB09080$h
DB00530,DB06290,1,DB00921$t
DB01016,DB09009,1,DB00410$t
DB01129,DB08912,1,DB01560$t
DB00163,DB08976,1,DB06207$h
DB00503,DB01018,1,DB01065$t
DB00564,DB00921,1,DB01087$h
DB00998,DB01624,1,DB09128$h
DB00363,DB00450,1,DB08889$h
DB00519,DB09220,1,DB00756$t
DB00790,DB00993,1,DB04865$t
DB00252,DB01132,1,DB00204$h
DB00691,DB09282,1,DB01256$h
DB06717,DB09102,1,DB09214$h
DB00615,DB08867,1,DB00788$h
DB00927,DB01072,1,DB00641$t
DB00175,DB01241,1,DB00867$t
DB00413,DB04844,1,DB09050$h
DB00968,DB01235,1,DB01150$t
DB00898,DB01221,1,DB00451$h
DB01198,DB04868,1,DB01611$t
DB00278,DB00682,1,DB02901$t
DB00960,DB06218,1,DB05271$h
DB00564,DB01232,1,DB01053$h
DB00582,DB09039,1,DB00512$t
DB00224,DB01251,1,DB00186$h
DB05521,DB06414,1,DB00584$t
DB00475,DB06717,1,DB01082$t
DB01609,DB08932,1,DB00564$t
DB00180,DB08912,1,DB00227$t
DB00862,DB01254,1,DB01181$h
DB00278,DB09053,1,DB01048$h
DB04908,DB08873,1,DB00974$h
DB00991,DB09285,1,DB09209$h
DB01200,DB06717,1,DB00607$t
DB00252,DB09027,1,DB08911$h
DB00246,DB00669,1,DB00421$t
DB00317,DB00361,1,DB08875$t
DB00404,DB00898,1,DB00267$t
DB00501,DB01416,1,DB00828$h
DB00206,DB00390,1,DB08895$t
DB00243,DB00444,1,DB00207$h
DB01320,DB06626,1,DB00811$h
DB00495,DB09214,1,DB01000$t
DB00397,DB00449,1,DB00140$h
DB00414,DB01238,1,DB00938$t
DB00374,DB09026,1,DB00303$t
DB00193,DB01156,1,DB00583$t
DB01178,DB01320,1,DB06410$t
DB01076,DB03880,1,DB01294$t
DB00775,DB01254,1,DB08976$t
DB06204,DB09128,1,DB01211$t
DB00615,DB00951,1,DB00319$h
DB00460,DB00582,1,DB00928$t
DB01254,DB04835,1,DB00905$h
DB00564,DB01418,1,DB06144$t
DB01210,DB08896,1,DB06769$h
DB00187,DB01235,1,DB09279$t
DB00912,DB06663,1,DB01253$t
DB06636,DB09063,1,DB00266$t
DB00343,DB06212,1,DB01138$h
DB01207,DB06695,1,DB08867$t
DB00956,DB06414,1,DB06696$t
DB00381,DB00625,1,DB00327$t
DB00620,DB00834,1,DB08819$t
DB00328,DB01014,1,DB00759$t
DB00814,DB06605,1,DB08895$h
DB00387,DB06282,1,DB00424$h
DB00765,DB06684,1,DB01553$t
DB01017,DB01060,1,DB01001$t
DB00363,DB00531,1,DB00319$t
DB00421,DB00611,1,DB00671$t
DB00682,DB09211,1,DB01195$h
DB00973,DB01241,1,DB09292$t
DB06290,DB08880,1,DB00358$t
DB00590,DB01254,1,DB00400$t
DB05521,DB06290,1,DB01236$h
DB01021,DB06335,1,DB00260$t
DB00603,DB01320,1,DB00482$t
DB00211,DB00436,1,DB00861$h
DB00295,DB00384,1,DB00651$t
DB00742,DB00806,1,DB09070$t
DB00850,DB01560,1,DB08903$t
DB00932,DB08907,1,DB01275$h
DB00713,DB00759,1,DB09070$t
DB00906,DB01254,1,DB00572$t
DB00933,DB04844,1,DB01291$t
DB00180,DB01319,1,DB01333$t
DB00776,DB00956,1,DB09282$t
DB00335,DB00816,1,DB09053$h
DB00912,DB01267,1,DB08907$h
DB00266,DB06710,1,DB00844$t
DB00767,DB01255,1,DB01204$h
DB00710,DB00919,1,DB06403$t
DB00181,DB09071,1,DB01106$t
DB00252,DB00703,1,DB00150$h
DB00337,DB00541,1,DB00696$t
DB00877,DB02703,1,DB01117$t
DB00470,DB01171,1,DB04918$t
DB00387,DB00768,1,DB01604$t
DB00220,DB01253,1,DB00535$h
DB00794,DB05294,1,DB00709$h
DB00909,DB09073,1,DB01656$t
DB00671,DB03615,1,DB01062$h
DB00798,DB01111,1,DB01140$h
DB01076,DB08916,1,DB06292$t
DB00277,DB04839,1,DB00642$h
DB00820,DB00968,1,DB00762$h
DB00921,DB01320,1,DB00605$h
DB00438,DB00798,1,DB01418$h
DB00834,DB00908,1,DB08907$h
DB00615,DB08903,1,DB00818$h
DB01106,DB09272,1,DB00409$t
DB00687,DB00991,1,DB00607$t
DB01068,DB08912,1,DB00724$h
DB01264,DB09030,1,DB00437$t
DB00337,DB06636,1,DB00917$t
DB04817,DB06769,1,DB01294$t
DB00700,DB00966,1,DB06616$t
DB00742,DB06696,1,DB01582$h
DB06717,DB08881,1,DB00387$h
DB00898,DB01018,1,DB01168$t
DB08893,DB11181,1,DB06813$t
DB00613,DB04938,1,DB00980$h
DB04817,DB09042,1,DB01155$h
DB00220,DB00862,1,DB00654$h
DB00625,DB01136,1,DB09030$h
DB00502,DB00953,1,DB06274$h
DB00346,DB00521,1,DB00293$t
DB00252,DB00909,1,DB00295$t
DB00494,DB00898,1,DB00491$h
DB06218,DB06663,1,DB00956$h
DB00872,DB00956,1,DB08903$h
DB00945,DB08907,1,DB00126$h
DB00559,DB08881,1,DB01189$t
DB01132,DB01208,1,DB08877$t
DB01139,DB01418,1,DB00549$t
DB01018,DB09054,1,DB00634$t
DB00754,DB00921,1,DB00491$h
DB08912,DB09291,1,DB00410$t
DB00374,DB00808,1,DB00759$h
DB00582,DB05521,1,DB00330$t
DB00521,DB08895,1,DB01192$h
DB00706,DB08912,1,DB06826$t
DB00402,DB09054,1,DB00254$h
DB00862,DB01136,1,DB09227$h
DB01120,DB01319,1,DB00689$h
DB00195,DB00390,1,DB01250$h
DB00586,DB00955,1,DB00765$h
DB00204,DB05294,1,DB00284$t
DB00409,DB01171,1,DB01211$h
DB00498,DB00788,1,DB01065$h
DB00615,DB01264,1,DB01202$t
DB00328,DB00512,1,DB00565$t
DB00696,DB02703,1,DB01764$t
DB01253,DB06288,1,DB04817$h
DB00213,DB01232,1,DB01406$h
DB00961,DB00988,1,DB00233$t
DB00203,DB06414,1,DB00376$t
DB00338,DB00530,1,DB00787$h
DB01072,DB09073,1,DB00713$h
DB00350,DB09220,1,DB04339$t
DB06708,DB09065,1,DB01047$t
DB00390,DB09280,1,DB00350$t
DB01392,DB01595,1,DB00361$t
DB08877,DB08895,1,DB00391$h
DB09054,DB09073,1,DB00297$t
DB00717,DB01319,1,DB01080$h
DB00564,DB06626,1,DB00842$t
DB00671,DB01172,1,DB01501$h
DB00687,DB01185,1,DB00369$t
DB00320,DB01211,1,DB06802$t
DB00177,DB00374,1,DB01126$h
DB00794,DB00968,1,DB01202$t
DB00990,DB01238,1,DB00243$t
DB00953,DB04842,1,DB01061$h
DB00673,DB09054,1,DB01232$t
DB01600,DB06605,1,DB06412$t
DB00503,DB06218,1,DB01437$t
DB00452,DB01212,1,DB01602$t
DB00443,DB00682,1,DB00974$t
DB00468,DB01275,1,DB00197$h
DB00368,DB01247,1,DB01048$h
DB00582,DB01136,1,DB00860$h
DB00906,DB06290,1,DB09038$h
DB06292,DB09220,1,DB09135$t
DB00762,DB06210,1,DB00259$t
DB00861,DB08794,1,DB00429$h
DB00921,DB09073,1,DB06603$t
DB00373,DB08877,1,DB00294$t
DB00282,DB00500,1,DB09080$h
DB00619,DB00938,1,DB01145$h
DB08873,DB09166,1,DB00873$t
DB00263,DB00266,1,DB00593$h
DB00204,DB00343,1,DB00169$h
DB00311,DB01399,1,DB00633$t
DB00765,DB01192,1,DB01010$h
DB01609,DB06228,1,DB00489$t
DB01016,DB01357,1,DB00530$t
DB01207,DB06700,1,DB01221$t
DB00252,DB06237,1,DB00623$t
DB00220,DB01184,1,DB02659$h
DB00378,DB00682,1,DB00991$t
DB00887,DB01143,1,DB02546$t
DB00252,DB09049,1,DB06410$t
DB00444,DB02703,1,DB09101$h
DB00669,DB00904,1,DB00686$t
DB00682,DB09065,1,DB00836$h
DB01076,DB05521,1,DB00381$h
DB00452,DB01330,1,DB00337$h
DB00871,DB09009,1,DB09101$t
DB01215,DB09065,1,DB11181$t
DB00834,DB01035,1,DB02546$h
DB01106,DB04924,1,DB00613$h
DB00956,DB01041,1,DB00651$t
DB00782,DB09271,1,DB00869$t
DB00199,DB09053,1,DB00980$h
DB00862,DB08820,1,DB01053$t
DB00794,DB01193,1,DB09401$h
DB00953,DB01233,1,DB00262$t
DB01264,DB08877,1,DB01581$h
DB06413,DB09054,1,DB00749$h
DB01070,DB01418,1,DB08916$h
DB00794,DB00977,1,DB00232$h
DB00448,DB06589,1,DB00223$h
DB00741,DB01609,1,DB06590$h
DB00332,DB01064,1,DB06410$h
DB01590,DB01656,1,DB09065$h
DB01624,DB09076,1,DB05271$t
DB00834,DB01156,1,DB01603$t
DB00974,DB01166,1,DB00660$h
DB00343,DB00468,1,DB08941$h
DB01232,DB08932,1,DB00246$t
DB00765,DB01267,1,DB00728$h
DB00252,DB00582,1,DB01182$h
DB00582,DB00586,1,DB01598$t
DB00908,DB08912,1,DB07615$h
DB01618,DB04844,1,DB00130$t
DB00332,DB00867,1,DB00945$t
DB00559,DB08877,1,DB01041$t
DB00631,DB00864,1,DB00976$t
DB00973,DB01393,1,DB00839$t
DB00397,DB00651,1,DB08877$h
DB00871,DB00945,1,DB00979$h
DB00912,DB01357,1,DB01185$h
DB00705,DB01045,1,DB09134$t
DB00195,DB01609,1,DB00537$h
DB00343,DB00938,1,DB06663$t
DB00651,DB01407,1,DB00130$t
DB00246,DB01120,1,DB00288$h
DB00916,DB01320,1,DB06262$h
DB00531,DB01319,1,DB00691$h
DB00206,DB00541,1,DB00889$t
DB00224,DB08932,1,DB08906$t
DB00035,DB00618,1,DB01427$h
DB00180,DB01263,1,DB00384$t
DB00343,DB01119,1,DB01234$h
DB00582,DB00834,1,DB00759$t
DB01045,DB01319,1,DB00577$t
DB00897,DB01319,1,DB01143$t
DB00615,DB00773,1,DB01600$t
DB01033,DB08895,1,DB09227$h
DB00359,DB01120,1,DB08930$h
DB00035,DB00193,1,DB05812$t
DB00203,DB01241,1,DB01249$h
DB00625,DB01609,1,DB00596$t
DB09119,DB09143,1,DB00412$t
DB00582,DB09101,1,DB00976$t
DB00391,DB04843,1,DB00328$t
DB03619,DB09075,1,DB06292$t
DB00498,DB00500,1,DB01041$h
DB01264,DB09071,1,DB03880$h
DB00404,DB01211,1,DB03619$t
DB00373,DB08896,1,DB06410$h
DB00309,DB00337,1,DB00255$t
DB00625,DB01045,1,DB00909$h
DB00834,DB01072,1,DB01296$t
DB01263,DB09143,1,DB00764$t
DB04876,DB09063,1,DB00917$h
DB00945,DB01551,1,DB05109$h
DB00224,DB04855,1,DB01393$t
DB00222,DB01406,1,DB00567$t
DB00390,DB01264,1,DB00231$t
DB00564,DB06616,1,DB00968$t
DB00205,DB01614,1,DB00634$t
DB00723,DB06707,1,DB01112$t
DB00571,DB08877,1,DB00960$t
DB00998,DB01267,1,DB01590$h
DB01200,DB01233,1,DB01357$h
DB00384,DB00500,1,DB01200$t
DB00193,DB00468,1,DB01197$t
DB00673,DB08877,1,DB09119$t
DB01229,DB01232,1,DB00618$t
DB00381,DB00706,1,DB11315$h
DB00252,DB06212,1,DB00310$h
DB01035,DB09065,1,DB06826$t
DB00475,DB06204,1,DB00399$t
DB00460,DB00586,1,DB00779$t
DB08912,DB09128,1,DB02901$h
DB00320,DB06290,1,DB00397$h
DB00762,DB08912,1,DB00394$t
DB06207,DB09073,1,DB09055$t
DB00610,DB09080,1,DB06707$h
DB00346,DB00571,1,DB06594$h
DB01234,DB09220,1,DB00281$h
DB00682,DB05521,1,DB01764$h
DB01076,DB09049,1,DB06211$t
DB01229,DB01609,1,DB00945$t
DB00479,DB00861,1,DB06144$h
DB00820,DB00880,1,DB09079$t
DB06414,DB09102,1,DB01016$t
DB00337,DB05521,1,DB00952$h
DB00762,DB08873,1,DB00770$t
DB00213,DB01241,1,DB01189$h
DB01263,DB08899,1,DB01329$t
DB00218,DB09268,1,DB09074$t
DB00731,DB02703,1,DB01627$t
DB00214,DB00722,1,DB09214$h
DB04574,DB04938,1,DB00423$t
DB00991,DB08794,1,DB06212$h
DB00322,DB00482,1,DB00757$t
DB00619,DB08912,1,DB00961$h
DB00705,DB01232,1,DB00308$h
DB00834,DB01036,1,DB00769$t
DB00220,DB01411,1,DB00643$t
DB00700,DB01263,1,DB09119$t
DB01220,DB01232,1,DB00744$t
DB00503,DB06212,1,DB01234$t
DB00440,DB01136,1,DB01033$h
DB00903,DB01320,1,DB06700$h
DB00479,DB00485,1,DB01581$h
DB04908,DB04946,1,DB00891$h
DB00762,DB09291,1,DB00861$h
DB00492,DB00862,1,DB00452$t
DB00908,DB01590,1,DB01606$t
DB00642,DB01009,1,DB00471$h
DB00956,DB04946,1,DB00678$h
DB00853,DB00864,1,DB09220$t
DB00903,DB01172,1,DB00498$h
DB00204,DB00875,1,DB00188$t
DB00449,DB00867,1,DB08916$h
DB00280,DB00335,1,DB00429$t
DB00363,DB01280,1,DB01211$h
DB01073,DB04817,1,DB00953$h
DB00333,DB00349,1,DB00631$h
DB00367,DB04876,1,DB00918$h
DB00285,DB00991,1,DB00358$h
DB00554,DB00974,1,DB00327$h
DB00207,DB00864,1,DB01184$h
DB00349,DB00470,1,DB01061$h
DB00502,DB09042,1,DB01206$t
DB00214,DB00322,1,DB00884$h
DB00421,DB06212,1,DB09236$t
DB00599,DB00850,1,DB00927$h
DB00214,DB01132,1,DB00268$t
DB00465,DB01418,1,DB01119$h
DB00741,DB08907,1,DB01082$h
DB01233,DB06700,1,DB01035$h
DB00335,DB01143,1,DB00322$t
DB00766,DB06696,1,DB00828$h
DB01193,DB01274,1,DB01129$h
DB06605,DB06636,1,DB00839$h
DB01232,DB09073,1,DB00605$h
DB00564,DB00976,1,DB00861$t
DB06636,DB08912,1,DB06729$h
DB00252,DB08867,1,DB00494$t
DB00872,DB08877,1,DB00879$t
DB00908,DB01319,1,DB04910$t
DB00266,DB01166,1,DB00905$h
DB00620,DB02901,1,DB04837$h
DB00387,DB00652,1,DB00264$t
DB00630,DB01609,1,DB06527$h
DB00834,DB01267,1,DB01197$t
DB08903,DB09119,1,DB01254$h
DB00222,DB01224,1,DB00798$h
DB00193,DB00391,1,DB08911$h
DB00203,DB09282,1,DB00573$h
DB01254,DB06700,1,DB00889$t
DB00682,DB01070,1,DB00782$h
DB00974,DB08816,1,DB00595$h
DB00794,DB06708,1,DB00862$t
DB01418,DB06228,1,DB01364$h
DB00273,DB00999,1,DB00240$h
DB01254,DB04839,1,DB01200$h
DB00564,DB04835,1,DB00795$h
DB00404,DB01609,1,DB06636$h
DB00686,DB00946,1,DB00496$h
DB00502,DB00918,1,DB00682$t
DB00188,DB00338,1,DB00549$t
DB00415,DB00759,1,DB00694$t
DB00834,DB01059,1,DB00198$t
DB00390,DB00594,1,DB01438$h
DB00612,DB09282,1,DB00104$t
DB00564,DB09030,1,DB00695$t
DB00567,DB00682,1,DB00744$t
DB00564,DB08875,1,DB00345$h
DB00867,DB09009,1,DB04938$h
DB01072,DB05015,1,DB00450$h
DB00188,DB00268,1,DB00694$h
DB00349,DB04861,1,DB03754$t
DB00266,DB01088,1,DB01595$h
DB01609,DB08820,1,DB06288$t
DB06480,DB09039,1,DB00186$t
DB00452,DB00605,1,DB00524$h
DB00627,DB01120,1,DB08819$t
DB00218,DB01024,1,DB00308$t
DB00582,DB09262,1,DB05239$h
DB00843,DB00904,1,DB01582$h
DB00246,DB00333,1,DB01600$t
DB00438,DB00955,1,DB01126$h
DB00682,DB00834,1,DB00465$t
DB00605,DB01203,1,DB00896$h
DB00136,DB00741,1,DB00444$t
DB00242,DB00363,1,DB00811$h
DB00615,DB06626,1,DB00612$t
DB00933,DB00998,1,DB08439$t
DB00564,DB00957,1,DB00210$h
DB00952,DB01624,1,DB00530$h
DB00199,DB01220,1,DB08893$t
DB00261,DB08794,1,DB01181$t
DB00794,DB06626,1,DB00921$h
DB00502,DB09290,1,DB01038$t
DB00414,DB00877,1,DB09300$t
DB06290,DB06695,1,DB00599$t
DB00450,DB09300,1,DB01150$t
DB00912,DB00959,1,DB00788$t
DB00933,DB01233,1,DB01254$h
DB00582,DB00997,1,DB00891$h
DB00273,DB06201,1,DB00604$t
DB00175,DB01320,1,DB01260$h
DB01072,DB09143,1,DB00938$h
DB00468,DB00887,1,DB00801$h
DB00209,DB00387,1,DB01288$h
DB01023,DB01254,1,DB00713$h
DB00216,DB00696,1,DB01062$t
DB00266,DB00285,1,DB00623$t
DB00328,DB00919,1,DB02300$h
DB00282,DB06589,1,DB00570$h
DB00503,DB01156,1,DB00374$h
DB03619,DB09030,1,DB00808$h
DB01198,DB01232,1,DB01023$h
DB00497,DB01319,1,DB00908$t
DB04855,DB09074,1,DB00695$h
DB00186,DB00246,1,DB00285$h
DB00875,DB09097,1,DB00302$t
DB00196,DB00839,1,DB00268$t
DB00486,DB09128,1,DB00163$h
DB00559,DB08903,1,DB01063$h
DB00946,DB06789,1,DB00650$h
DB00784,DB00919,1,DB00774$h
DB00605,DB01172,1,DB00521$h
DB00204,DB00308,1,DB01030$h
DB01320,DB09102,1,DB00999$h
DB00706,DB00884,1,DB00452$t
DB00390,DB00695,1,DB00496$t
DB00620,DB01601,1,DB00917$h
DB01319,DB08873,1,DB00300$h
DB00104,DB05294,1,DB06802$t
DB00900,DB01155,1,DB00820$t
DB00889,DB09042,1,DB00880$t
DB00555,DB04953,1,DB00229$h
DB00559,DB06413,1,DB00818$t
DB00731,DB00912,1,DB01331$h
DB00498,DB01399,1,DB00834$h
DB00861,DB04865,1,DB00686$h
DB00196,DB01418,1,DB06637$t
DB01320,DB06708,1,DB00974$h
DB00266,DB09053,1,DB00819$t
DB00204,DB00398,1,DB00650$h
DB00230,DB00492,1,DB06441$t
DB00264,DB00951,1,DB00993$t
DB00530,DB01609,1,DB00961$h
DB00318,DB00501,1,DB00997$t
DB01264,DB08873,1,DB00376$h
DB00300,DB05521,1,DB01045$t
DB00214,DB08907,1,DB00997$h
DB00557,DB09076,1,DB08820$h
DB01048,DB01319,1,DB00694$h
DB00207,DB06616,1,DB00762$t
DB00206,DB00315,1,DB09330$h
DB00806,DB00814,1,DB00441$h
DB00368,DB00937,1,DB00180$t
DB00252,DB06218,1,DB01021$h
DB00261,DB01418,1,DB00318$h
DB00252,DB08930,1,DB00267$h
DB00839,DB00912,1,DB09290$h
DB00684,DB09060,1,DB00669$t
DB00598,DB00983,1,DB00158$t
DB00342,DB08873,1,DB00122$t
DB00554,DB01207,1,DB01329$h
DB00704,DB00921,1,DB00955$h
DB00220,DB01268,1,DB04272$t
DB01083,DB01182,1,DB00998$t
DB04835,DB09054,1,DB00847$h
DB00932,DB08794,1,DB00400$t
DB00356,DB05271,1,DB01260$t
DB00343,DB00390,1,DB00376$h
DB01098,DB08880,1,DB09063$t
DB00309,DB01264,1,DB00459$h
DB00222,DB01238,1,DB00862$t
DB00285,DB00933,1,DB00754$h
DB01232,DB06212,1,DB01095$t
DB00682,DB09119,1,DB01119$h
DB00216,DB01072,1,DB00341$t
DB00564,DB09101,1,DB01392$h
DB01166,DB05812,1,DB01097$h
DB00337,DB01030,1,DB01016$h
DB01406,DB08907,1,DB01260$t
DB00736,DB09027,1,DB06441$h
DB00695,DB06204,1,DB00243$h
DB00227,DB04855,1,DB01140$t
DB00337,DB01005,1,DB09262$t
DB01254,DB06603,1,DB06594$h
DB00997,DB01259,1,DB01192$h
DB00199,DB00996,1,DB00035$h
DB00248,DB00264,1,DB08932$t
DB00211,DB00343,1,DB00909$t
DB01296,DB06441,1,DB06290$t
DB00318,DB00468,1,DB01249$h
DB00254,DB00948,1,DB00400$t
DB00397,DB01288,1,DB06412$t
DB00880,DB06204,1,DB00987$h
DB00404,DB01238,1,DB00846$h
DB00319,DB03615,1,DB01586$h
DB01609,DB08875,1,DB00754$h
DB00413,DB00497,1,DB04855$t
DB00177,DB01023,1,DB00852$h
DB00486,DB00956,1,DB00563$h
DB00186,DB01267,1,DB01182$h
DB00280,DB00391,1,DB00618$t
DB01254,DB09128,1,DB06403$h
DB00361,DB01211,1,DB00486$t
DB00409,DB01247,1,DB00233$h
DB00349,DB09118,1,DB01150$t
DB00502,DB09054,1,DB00388$t
DB00782,DB09272,1,DB01068$t
DB00854,DB06274,1,DB01045$t
DB00421,DB01235,1,DB01163$h
DB08907,DB09477,1,DB03754$t
DB00450,DB09071,1,DB09074$t
DB00199,DB00908,1,DB00300$h
DB00611,DB00880,1,DB01095$h
DB01211,DB09143,1,DB02901$h
DB00794,DB08822,1,DB00501$h
DB00682,DB01088,1,DB00843$t
DB00222,DB01268,1,DB00957$h
DB00318,DB00908,1,DB00948$h
DB00220,DB00317,1,DB01177$t
DB01600,DB09285,1,DB00891$t
DB08881,DB08899,1,DB00380$h
DB06212,DB09477,1,DB00872$t
DB00220,DB00762,1,DB09156$t
DB00669,DB06144,1,DB01155$t
DB00180,DB01254,1,DB09009$t
DB00542,DB00700,1,DB00402$t
DB00440,DB01035,1,DB00916$h
DB00977,DB01016,1,DB00267$h
DB08912,DB09063,1,DB09286$h
DB00564,DB00997,1,DB00594$t
DB00598,DB00816,1,DB00512$h
DB00641,DB01394,1,DB00741$h
DB09026,DB09280,1,DB08795$h
